,text,newText
807,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
808,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
809,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
810,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
811,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
812,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
813,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
814,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
815,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
816,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
817,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
818,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
819,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
820,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
821,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
822,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
823,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
824,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
825,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
826,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
827,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
828,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
829,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
830,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
831,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
832,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
833,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
834,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
835,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
836,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
837,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
838,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
839,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
840,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
841,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
842,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
843,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
844,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
845,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
846,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
847,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
848,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
849,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
850,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
851,"Just received word EPW won’t lift my suspension for their May the 4th show. 

If there’s a will, there’s a way. ✈️","['received', 'word', 'EPW', 'won', 't', 'lift', 'suspension', ' ', 'th', '   ', 's', ' ', 's', 'way', '   ']"
852,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
853,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
854,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
855,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
856,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
857,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
858,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
859,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
860,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
861,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
862,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
863,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
864,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
865,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
866,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
867,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
868,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
869,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
870,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
871,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
872,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
873,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
874,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
875,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
876,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
877,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
878,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
879,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
880,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
881,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
882,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
883,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
884,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
885,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
886,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
887,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
